ID,AreaCodeID,CountryID,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 2,Address 3,City,State/ Province,Postal Code,Script Type,Comment
49675,11171,11171,1413,249675,,,,,,,,115280,,
49675,11171,11171,1413,249675,,,,,,,,,Cyrillic,115280
49676,11171,11171,1413,249676,,,Leninskaya Sloboda,,,,,,,
49676,11171,11171,1413,249676,,,,,,,,,Cyrillic,ул. Ленинская слобода
49676,11171,11171,1413,249676,,,,"house 19, floor 3, suite 70",,,,,,
49676,11171,11171,1413,249676,,,,,,,,,Cyrillic,"д. 19, этаж 3, помещ. 70"
49676,11171,11171,1413,249676,,,,,,Moscow,,,,
49676,11171,11171,1413,249676,,,,,,,,,Cyrillic,Москва
49676,11171,11171,1413,249676,,,,,,,,115280,,
49676,11171,11171,1413,249676,,,,,,,,,Cyrillic,115280
49678,11044,11044,1413,249678,,,"Skryganova St., Building 4A, Apt. 211",,,,,,,
49678,11044,11044,1413,249678,,,,,,,,,Cyrillic,"Скрыганова ул., д. 4А, кв. 211"
49678,11044,11044,1413,249678,,,,,,Minsk,,,,
49678,11044,11044,1413,249678,,,,,,,,,Cyrillic,г. Минск
49680,11044,11044,1413,249680,,,"Yesenina st., 79-108",,,,,,,
49680,11044,11044,1413,249680,,,,,,,,,Cyrillic,"ул. Есенина, 79-108"
49680,11044,11044,1413,249680,,,,,,Minsk,,,,
49680,11044,11044,1413,249680,,,,,,,,,Cyrillic,г. Минск
49684,11044,11044,1413,249684,,,"40-let Pobyedy St., 34-41",,,,,,,
49684,11044,11044,1413,249684,,,,,,,,,Cyrillic,ул. 40-лет Победы 34-41
49684,11044,11044,1413,249684,,,,,,Borovlyany village,,,,
49684,11044,11044,1413,249684,,,,,,,,,Cyrillic,Боровляны
49684,11044,11044,1413,249684,,,,,,,Minsk Region,,,
49684,11044,11044,1413,249684,,,,,,,,,Cyrillic,Минский р-н д.
49685,11073,11073,1413,249685,,,,,,Havana,,,,
49688,11073,11073,1413,249688,,,,,,Havana,,,,
49687,11044,11044,1413,249687,,,"Golubka St., 12-43",,,,,,,
49687,11044,11044,1413,249687,,,,,,,,,Cyrillic,"ул. Голубка, 12-43"
49687,11044,11044,1413,249687,,,,,,,Minsk,,,
49687,11044,11044,1413,249687,,,,,,,,,Cyrillic,г. Минск
49690,11044,11044,1413,249690,,,"Syrokomli St., 48-73",,,,,,,
49690,11044,11044,1413,249690,,,,,,,,,Cyrillic,"ул. Сырокомли, 48-73"
49690,11044,11044,1413,249690,,,,,,Minsk,,,,
49690,11044,11044,1413,249690,,,,,,,,,Cyrillic,г. Минск
49692,11044,11044,1413,249692,,,"Myastrovskaya St., 24-63",,,,,,,
49692,11044,11044,1413,249692,,,,,,,,,Cyrillic,"ул. Мястровская, 24-63"
49692,11044,11044,1413,249692,,,,,,Minsk,,,,
49692,11044,11044,1413,249692,,,,,,,,,Cyrillic,г. Минск
49709,11073,11073,1413,249709,,,Infanta 1506 Santa Rosa Y Estevez,,,,,,,
49709,11073,11073,1413,249709,,,,,,Cerro,,,,
50181,11044,11044,1413,250181,,,"19, Chalovskaya St.",,,,,,,
50181,11044,11044,1413,250181,,,,,,Borisov,,,,
50181,11044,11044,1413,250181,,,,,,,Minsk Region,,,
50181,11044,11044,1413,250181,,,,,,,,222512,,
50182,11044,11044,1413,250182,,,"19, L. Chalovskoi Str.",,,,,,,
50182,11044,11044,1413,250182,,,,,,Borisov,,,,
50182,11044,11044,1413,250182,,,,,,,,222512,,
49822,11171,11171,1413,249822,,,"Presnenskaya Embankment, 12",,,,,,,
49822,11171,11171,1413,249822,,,,Federation East Tower,,,,,,
49822,11171,11171,1413,249822,,,,,"Floor 31, Suite Q",,,,,
49822,11171,11171,1413,249822,,,,,,Moscow,,,,
49822,11171,11171,1413,249822,,,,,,,,123317,,
49823,11075,11075,1413,249823,,,Skorepka 1058/8 Stare Mesto,,,,,,,
49823,11075,11075,1413,249823,,,Skořepka 1058/8 Staré Město,,,,,,,
49823,11075,11075,1413,249823,,,,,,Prague,,,,
49823,11075,11075,1413,249823,,,,,,Praha,,,,
49823,11075,11075,1413,249823,,,,,,,,110 00,,
49823,11075,11075,1413,249823,,,,,,,,110 00,,
49842,11044,11044,1413,249842,,,"ul. Myasnikova, d. 39, kom. 338",,,,,,,
49842,11044,11044,1413,249842,,,,,,,,,Cyrillic,"ул. Мясникова, д. 39, ком. 338"
49842,11044,11044,1413,249842,,,,,,Minsk,,,,
49842,11044,11044,1413,249842,,,,,,,,,Cyrillic,г. Минск
49842,11044,11044,1413,249842,,,,,,,,220048,,
49842,11044,11044,1413,249842,,,,,,,,,Cyrillic,220048
49844,11044,11044,1413,249844,,,"ul. Yana Chechota 26, kv. 63",,,,,,,
49844,11044,11044,1413,249844,,,,,,,,,Cyrillic,"ул. Яна Чечота 26, кв. 63"
49844,11044,11044,1413,249844,,,,,,Minsk,,,,
49844,11044,11044,1413,249844,,,,,,,,,Cyrillic,Минск
49845,11044,11044,1413,249845,,,"Community Garden Voskhod-1, 22",,,,,,,
49845,11044,11044,1413,249845,,,,,,,,,Cyrillic,"сад.тов-во Восход-1, 22"
49845,11044,11044,1413,249845,,,,,,Korenevskiy village council,,,,
49845,11044,11044,1413,249845,,,,,,,,,Cyrillic,Кореневский с/с
49845,11044,11044,1413,249845,,,,,,,Grodno oblast,,,
49845,11044,11044,1413,249845,,,,,,,,,Cyrillic,Гродненская обл.
49847,11044,11044,1413,249847,,,,,,Minsk,,,,
49849,11044,11044,1413,249849,,,,,,Minsk,,,,
49851,11044,11044,1413,249851,,,,,,Minsk,,,,
49853,11044,11044,1413,249853,,,,,,Minsk,,,,
49855,11044,11044,1413,249855,,,,,,Grodno,,,,
49857,11044,11044,1413,249857,,,,,,Brest,,,,
49868,11044,11044,1413,249868,,,62-164 Sukharevskaya St.,,,,,,,
49868,11044,11044,1413,249868,,,,,,,,,Cyrillic,62-164 ул. Сухаревская
49868,11044,11044,1413,249868,,,,,,Minsk,,,,
49868,11044,11044,1413,249868,,,,,,,,,Cyrillic,г. Минск
49863,11044,11044,1413,249863,,,"135A-81, Prospekt Pobyediteley",,,,,,,
49863,11044,11044,1413,249863,,,,,,,,,Cyrillic,"135А-81, пр-т Победителей"
49863,11044,11044,1413,249863,,,,,,Minsk,,,,
49863,11044,11044,1413,249863,,,,,,,,,Cyrillic,Минск
49865,11044,11044,1413,249865,,,"99-1-39, Mayakovskogo St.",,,,,,,
49865,11044,11044,1413,249865,,,,,,,,,Cyrillic,"99-1-39, ул. Маяковского"
49865,11044,11044,1413,249865,,,,,,Minsk,,,,
49865,11044,11044,1413,249865,,,,,,,,,Cyrillic,г. Минск
49867,11044,11044,1413,249867,,,12-27 Golubka St.,,,,,,,
49867,11044,11044,1413,249867,,,,,,,,,Cyrillic,"12-27, ул. Голубка"
49867,11044,11044,1413,249867,,,,,,Minsk,,,,
49867,11044,11044,1413,249867,,,,,,,,,Cyrillic,г. Минск
49904,11169,11169,1413,249904,,,"Al Hilal Area, Ibn Abad Street",,,,,,,
49904,11169,11169,1413,249904,,,,"District 41, Villa Number 7",,,,,,
49904,11169,11169,1413,249904,,,,,P.O. Box 1676,,,,,
49904,11169,11169,1413,249904,,,,,,Doha,,,,
49905,11211,11211,1413,249905,,,25 Highfield Drive,,,,,,,
49905,11211,11211,1413,249905,,,,,,Ickenham,,,,
49905,11211,11211,1413,249905,,,,,,,Uxbridge,,,
49905,11211,11211,1413,249905,,,,,,,,UB10 8AW,,
49922,11109,11109,1413,249922,,,,,,Tehran,,,,
49924,11109,11109,1413,249924,,,"Golbarg 4 Street, Number 5, First Floor",,,,,,,
49924,11109,11109,1413,249924,,,,,,Tehran,,,,
49926,11109,11109,1413,249926,,,"19 Beharistan Alley, No. 9, Unit 10",,,,,,,
49926,11109,11109,1413,249926,,,,North Jannat Abad,,,,,,
49926,11109,11109,1413,249926,,,,,,Tehran,,,,
49934,11210,11210,1413,249934,,,,,,Dubai,,,,
49937,11065,11065,1413,249937,,,"Room 902, Building 5, 12 Tangjing Road",,,,,,,
49937,11065,11065,1413,249937,,,,Tangxia,,,,,,
49937,11065,11065,1413,249937,,,,,Baiyun District,,,,,
49937,11065,11065,1413,249937,,,,,,Guangzhou City,,,,
49942,11065,11065,1413,249942,,,"Rm. 910, Block 1, No. 132-1 Liuhua Square, Dongfeng West Rd.",,,,,,,
49942,11065,11065,1413,249942,,,,Yuexiu District,,,,,,
49942,11065,11065,1413,249942,,,,,,Guangzhou,,,,
49943,11065,11065,1413,249943,,,"Unit C2, 12F, Block A, Universal Industrial Center, 19-25 Shan Mei Street, Fo Tan",,,,,,,
49943,11065,11065,1413,249943,,,,,,Hong Kong,,,,
49947,11065,11065,1413,249947,,,"Rm. 910, Block 1, No. 132-1 Liuhua Square, Dongfeng West Rd.",,,,,,,
49947,11065,11065,1413,249947,,,,Yuexiu District,,,,,,
49947,11065,11065,1413,249947,,,,,,Guangzhou,,,,
49948,11065,11065,1413,249948,,,"Unit C, 12F, Block A, Universal Industrial Center, 19-25 Shan Mei Street, Fo Tan, NT",,,,,,,
49948,11065,11065,1413,249948,,,,,,Hong Kong,,,,
49950,11065,11065,1413,249950,,,"Rm. 910, Block 1, No. 132-1 Liuhua Square, Dongfeng West Rd.",,,,,,,
49950,11065,11065,1413,249950,,,,Yuexiu District,,,,,,
49950,11065,11065,1413,249950,,,,,,Guangzhou,,,,
49951,11065,11065,1413,249951,,,"Unit C2, 12F, Block A, Universal Industrial Center, 19-25 Shan Mei Street, Fo Tan",,,,,,,
49951,11065,11065,1413,249951,,,,,,Hong Kong,,,,
49953,11065,11065,1413,249953,,,,,,Guangzhou City,,,,
49953,11065,11065,1413,249953,,,,,,,Guangdong Province,,,
49955,11065,11065,1413,249955,,,"Unit C2, 12/F., Block A, Universal Industrial Centre, 19-25 Shan Mei Street, Fo Tan",,,,,,,
49955,11065,11065,1413,249955,,,,New Territories,,,,,,
49955,11065,11065,1413,249955,,,,,,Hong Kong,,,,
49958,11065,11065,1413,249958,,,"Unit C2, 12/F., Block A, Universal Industrial Centre, 19-25 Shan Mei Street, Fo Tan",,,,,,,
49958,11065,11065,1413,249958,,,,New Territories,,,,,,
49958,11065,11065,1413,249958,,,,,,Hong Kong,,,,
49962,11065,11065,1413,249962,,,"19/F., No. 3 Lockhart Road, Wanchai",,,,,,,
49962,11065,11065,1413,249962,,,,,,Hong Kong,,,,
49961,11205,11205,1413,249961,,,,,,Istanbul,,,,
49964,11065,11065,1413,249964,,,"19/F., No. 3 Lockhart Road, Wanchai",,,,,,,
49964,11065,11065,1413,249964,,,,,,Hong Kong,,,,
49968,11169,11169,1413,249968,,,Al Jazira Street,,,,,,,
49968,11169,11169,1413,249968,,,,Bin Mahmoud,,,,,,
49968,11169,11169,1413,249968,,,,,,Doha,,,,
50164,11044,11044,1413,250164,,,17 Kalvariyskaya str.,,,,,,,
50164,11044,11044,1413,250164,,,,,,,,,Cyrillic,"ул.Кальварийская, 17"
50164,11044,11044,1413,250164,,,,,,Minsk,,,,
50164,11044,11044,1413,250164,,,,,,,,,Cyrillic,г.Минск
50164,11044,11044,1413,250164,,,,,,,,220004,,
50164,11044,11044,1413,250164,,,,,,,,,Cyrillic,220004
49971,11205,11205,1413,249971,,,,,,Istanbul,,,,
49973,11205,11205,1413,249973,,,,,,Istanbul,,,,
49975,11205,11205,1413,249975,,,,,,Istanbul,,,,
50005,11126,11126,1413,250005,,,Sultanah,,,,,,,
50005,11126,11126,1413,250005,,,,,,Bint Jbeil,,,,
50005,11126,11126,1413,250005,,,,,,,Nabatieh,,,
50190,11155,11155,1413,250190,,,"Residencial Las Colinas, Calle de los Cerros, Casa 330",,,,,,,
50190,11155,11155,1413,250190,,,,,,Managua,,,,
50045,11122,11122,1413,250045,,,"Block 8, Street 20, House No. 33",,,,,,,
50045,11122,11122,1413,250045,,,,,,Jabriya,,,,
50046,11122,11122,1413,250046,,,"Street 21, Salem Al Mubarak Avenue, Block 20, Building 13",,,,,,,
50046,11122,11122,1413,250046,,,,,,Salmiya,,,,
50047,11122,11122,1413,250047,,,"PO Box 3390, Safat 13034",,,,,,,
50047,11122,11122,1413,250047,,,,,,Kuwait City,,,,
50048,11122,11122,1413,250048,,,"PO Box 126, Safat 13002",,,,,,,
50048,11122,11122,1413,250048,,,,,,Kuwait City,,,,
50049,11122,11122,1413,250049,,,"Block 8, Street 103, Building 33, Apartment 33",,,,,,,
50049,11122,11122,1413,250049,,,,,,Jabriya,,,,
50050,11122,11122,1413,250050,,,"Mubarak Al Kabir, Darwaza abdul Razak Square",,,,,,,
50050,11122,11122,1413,250050,,,,,,Kuwait City,,,,
50082,11044,11044,1413,250082,,,"Lyubanskiy District, Pervomaiskaya St, Building 35, Office 3.1",,,,,,,
50082,11044,11044,1413,250082,,,,,,,,,Cyrillic,"Любанский район, ул. Первомайская, д. 35, каб. 3.1"
50082,11044,11044,1413,250082,,,,,,Lyuban City,,,,
50082,11044,11044,1413,250082,,,,,,,,,Cyrillic,г. Любань
50082,11044,11044,1413,250082,,,,,,,Minsk Oblast,,,
50082,11044,11044,1413,250082,,,,,,,,,Cyrillic,Минская область
50082,11044,11044,1413,250082,,,,,,,,223810,,
50082,11044,11044,1413,250082,,,,,,,,,Cyrillic,223810
50083,11044,11044,1413,250083,,,"d. 35, kab. 3.1, ul. Pervomaiskaya g. s/s",,,,,,,
50083,11044,11044,1413,250083,,,,,,Lyuban Lyubanksi Raion,,,,
50083,11044,11044,1413,250083,,,,,,,Minskaya Obl.,,,
50083,11044,11044,1413,250083,,,,,,,,223810,,
50085,11209,11209,1413,250085,,,"Bud. 44b Inshe Poverkh 2, vul. Evgena Konovaltsya Pechersky R-N",,,,,,,
50085,11209,11209,1413,250085,,,,,,Kyiv,,,,
50085,11209,11209,1413,250085,,,,,,,,01133,,
50092,11044,11044,1413,250092,,,"Masherova Ave, Building 35, Room 644",,,,,,,
50092,11044,11044,1413,250092,,,,,,,,,Cyrillic,"пр-т Машерова, д. 35, пом. 644"
50092,11044,11044,1413,250092,,,,,,Minsk,,,,
50092,11044,11044,1413,250092,,,,,,,,,Cyrillic,Минск
50092,11044,11044,1413,250092,,,,,,,,220002,,
50092,11044,11044,1413,250092,,,,,,,,,Cyrillic,220002
50144,11044,11044,1413,250144,,,"ul. Starovilenskaya, d. 4",,,,,,,
50144,11044,11044,1413,250144,,,,,,,,,Cyrillic,"ул. Старовиленская, д. 4"
50144,11044,11044,1413,250144,,,,,,Minsk,,,,
50144,11044,11044,1413,250144,,,,,,,,,Cyrillic,г. Минск
