ID,FixedRef,AreaCodeID,Country,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 2,Address 3,City,State/ Province,Postal Code,Script Type
64005,42896,11065,China,,264005,,,Room 1404,"Haihua Plaza, No. 658, Jianguo Road (N)",Xiacheng District,Hangzhou,Zhejiang,310004,Latin
64007,42897,11065,China,,264007,,,,,,,Zhejiang,,Latin
64009,42898,11065,China,,264009,,,,,,,Zhejiang,,Latin
64011,42899,11065,China,,264011,,,Rm 1902 Easey Commercial Building,Wan Chai,,Hong Kong,,,Latin
64013,42900,11109,Iran,,264013,,,"No. 174, 1st Floor (East Wing)",Arian Tower,Mirdamad Blvd.,Tehran,,15498,Latin
64014,42900,11109,Iran,,264014,,,Kian Mehr Bldg.,"2nd Floor, Dr. Ebrahimeian Str.","Jahan Bar, Eskeleh Ave.",Bandar Abbas,,,Latin
64015,42900,11109,Iran,,264015,,,Next to Izugam,"Phase 3, 40th Ave.",Sarbandar,Bandar Imam Khomeini,,,Latin
64016,42900,11109,Iran,,264016,,,2nd Floor,Ghanbari Bldg.,Shohada Ave.,Bandar Bushehr,,,Latin
64017,42900,11109,Iran,,264017,,,BMS Bldg,No. 960,Chah Ghandi Ave.,Kharg Island,,,Latin
64018,42900,11109,Iran,,264018,,,Sirri Island,,,,,,Latin
64019,42900,11109,Iran,,264019,,,Lavan Island,,,,,,Latin
64083,42916,11143,Mexico,,264083,,,,,,,,,Latin
64045,42937,11065,China,,264045,,,"Room E, 3F","Southtex Building, 51 Tsun Tip Street","Kwun Tong, Kowloon",Hong Kong,,,Latin
64047,42938,11065,China,,264047,,,"No. 314, Floor 3, Office Building, No. 43","Beijing Road, Qianwan Bonded Zone","Qingdaopian District, China Pilot Free Trade Zone",Qingdao,Shandong,266000,Latin
64048,42938,11065,China,,264048,,,"207, Office Building 52, Tokyo Road, Free Trade Zone",,,Qingdao,Shandong,266555,Latin
64050,42939,11065,China,,264050,,,,,,Beijing,,,Latin
64052,42940,11065,China,,264052,,,,,,,,,Latin
64054,42941,11065,China,,264054,,,,,,Ji Lin,,,Latin
64056,42942,11065,China,,264056,,,Jing An Li 26 Hao Lou 2 Ceng 201 NEI 2091 Shi,Chao Yang Qu,,Beijing,,,Latin
64058,42943,11065,China,,264058,,,,,,,,,Latin
64059,42943,11109,Iran,,264059,,,,,,,,,Latin
64061,42944,11065,China,,264061,,,,,,Beijing,,,Latin
64243,42956,11188,Somalia,,264243,,,,,,Tortoroow,Lower Shabelle,,Latin
64104,42976,11070,Costa Rica,,264104,,,,,,Moin,Limon,,Latin
64106,42977,11153,Netherlands,,264106,,,,,,,,,Latin
64108,42978,11153,Netherlands,,264108,,,Haarlemmerstraat 5 K.03-1,,,Gemeente Hillegom,,2182 HA,Latin
64110,42979,11153,Netherlands,,264110,,,Haarlemmerstraat 5 Kamer 0.3,,,Gemeente Hillegom,,2182 HA,Latin
64112,42980,11153,Netherlands,,264112,,,Leidsestraat 130 B,,,Gemeente Hillegom,,2182 DS,Latin
64114,42981,11171,Russia,,264114,,,"Ul. Kievskaya D. 7, Et 4, Komnata 8",,,Moscow,,121059,Latin
64115,42981,11171,Russia,,264115,,,Nizhny Susalny Lane 5,Building 4,,Moscow,,105064,Latin
64117,42982,11171,Russia,,264117,,,,,,,,,Latin
64119,42983,11130,Liechtenstein,,264119,,,,,,,,,Latin
64124,42996,11171,Russia,,264124,,,,,,,,,Latin
64126,42997,11130,Liechtenstein,,264126,,,"C/O IGT Intergestions Trust Reg., Aeulestrasse 30",,,Vaduz,,9490,Latin
64128,42998,11130,Liechtenstein,,264128,,,Aeulestrasse 2,,,Vaduz,,9490,Latin
64129,42998,11130,Liechtenstein,,264129,,,Aeulestrasse 30,,,Vaduz,,9490,Latin
64131,42999,11171,Russia,,264131,,,,,,,,,Latin
64144,43016,11172,Rwanda,,264144,,,Kibagabaga Plot 9917,,Nyarutarama,Kigali,,,Latin
64164,43036,11171,Russia,,264164,,,65 Leninsky Prospekt,,,Moscow,,119991,Latin
64166,43037,11171,Russia,,264166,,,ter. Promuzel Pelei,Panel Xv 24,,Noyabrsk,Yamalo-Nenetski A.O.,629809,Latin
64168,43038,11171,Russia,,264168,,,Prospekt Krasny 67,,,Novosibirsk,Novosibirskaya Obl,630091,Latin
64170,43039,11171,Russia,,264170,,,d. 20 k. 2 litera A pom. 208,ul. Fayansovaya,,St. Petersburg,,192019,Latin
64172,43040,11171,Russia,,264172,,,Nizhnyaya Krasnoselskaya Street 4,,,Moscow,,107140,Latin
64187,43057,11188,Somalia,,264187,,,,,,,Jubaland,,Latin
64188,43057,11188,Somalia,,264188,,,,,,Jilib,Middle Juba,,Latin
64191,43058,11188,Somalia,,264191,,,,,,Kamjiron,,,Latin
64192,43058,11188,Somalia,,264192,,,,,,Hargeisa,,,Latin
64193,43058,11188,Somalia,,264193,,,,,,,Lower Juba,,Latin
64195,43060,11188,Somalia,,264195,,,,,,Jilib,Middle Juba,,Latin
64196,43060,11188,Somalia,,264196,,,,,,Wayanta,Lower Juba,,Latin
64198,43061,11188,Somalia,,264198,,,,,,Jilib,Middle Juba,,Latin
64199,43061,11188,Somalia,,264199,,,,,,Kamsuuma,Lower Juba,,Latin
64203,43062,11188,Somalia,,264203,,,,,,,Lower Juba,,Latin
64204,43062,11188,Somalia,,264204,,,,,,Salagle,Middle Juba,,Latin
64206,43064,11188,Somalia,,264206,,,,,,Wayanta,Lower Juba,,Latin
64209,43065,11188,Somalia,,264209,,,,,,,Lower Juba,,Latin
64211,43067,11188,Somalia,,264211,,,,,,Qudus,Lower Juba,,Latin
64213,43068,11171,Russia,,264213,,,68 Leningradsky Ave,,,Moscow,,125315,Latin
64215,43069,11171,Russia,,264215,,,"80 Leningradsky prospect, building 16",,,Moscow,,125190,Latin
64217,43070,11171,Russia,,264217,,,7 Molodogvardeyskaya Str.,,,Moscow,,121467,Latin
64219,43071,11171,Russia,,264219,,,1 Lebedeva Str.,,,Kazan,Republic of Tatarstan,420054,Latin
64221,43072,11171,Russia,,264221,,,15 Smidovich Str.,,,Tula,Tula Region,300026,Latin
64223,43073,11171,Russia,,264223,,,"57 Dubinskaya St., Bldg 3",,,Moscow,,115054,Latin
64225,43074,11171,Russia,,264225,,,1 Gapsalskaya Str.,,,St. Petersburg,,198035,Latin
64245,43076,11188,Somalia,,264245,,,,,,Beled Amin,Lower Shabelle,,Latin
64247,43077,11188,Somalia,,264247,,,,,,Tortoroow,Lower Shabelle,,Latin
64249,43078,11188,Somalia,,264249,,,,,,Tortoroow,Lower Shabelle,,Latin
64251,43079,11188,Somalia,,264251,,,,,,Jameeco Jilyaale,Lower Shabelle,,Latin
64253,43080,11188,Somalia,,264253,,,,,,Daaru Salaam,Middle Shabelle,,Latin
64255,43081,11188,Somalia,,264255,,,,,,,Lower Shabelle,,Latin
64257,43082,11188,Somalia,,264257,,,,,,,Lower Shabelle,,Latin
64259,43083,11210,United Arab Emirates,,264259,,,Suite 1601 Lake Central Tower,Business Bay,,Dubai,,,Latin
64261,43083,11196,Switzerland,,264261,,,Nuschelerstrasse 31,PO Box 8022,,Zurich,,,Latin
64264,43083,11169,Qatar,,264264,,,"Office 1919, 19 floor",The E18hteen Tower,Lusail,Doha,,,Latin
64265,43083,11210,United Arab Emirates,,264265,,,,,,Fujairah,,,Latin
64266,43083,11030,Albania,,264266,,,,,,,,,Latin
64267,43083,11074,Cyprus,,264267,,,,,,,,,Latin
64262,43084,11188,Somalia,,264262,,,,,,,Lower Shabelle,,Latin
64263,43084,11188,Somalia,,264263,,,,,,Jilib,,,Latin
64269,43085,11210,United Arab Emirates,,264269,,,,,,,,,Latin
64271,43086,11074,Cyprus,,264271,,,157 Athalassas,,,Strovolos,,2015,Latin
64273,43087,11188,Somalia,,264273,,,,,,,Lower Shabelle,,Latin
64277,43088,11188,Somalia,,264277,,,,,,Diinsor District,Bay,,Latin
64278,43088,11188,Somalia,,264278,,,,,,Buur Hakaba District,Bay,,Latin
64280,43091,11065,China,,264280,,,9B Shun Pont Commercial Building,5 Thomson Road,Wanchai,Hong Kong,,,Latin
64281,43091,11210,United Arab Emirates,,264281,,,"Suite 1601 Lake Central Tower, Marasi Drive",Business Bay,PO Box 417761,Dubai,,,Latin
64283,43092,11188,Somalia,,264283,,,,,,,Lower Shabelle,,Latin
64285,43093,11074,Cyprus,,264285,,,"Elenion Building, Floor No: 2",Themistokli Dervi 5,,Nicosia,,1066,Latin
64286,43093,11171,Russia,,264286,,,d. 23 Str. 1 of 2,Naberezhnaya Savvinskaya,,Moscow,,119435,Latin
64679,43094,11171,Russia,,264679,,,,,,,,,Latin
64680,43095,11171,Russia,,264680,,,,,,,,,Latin
64290,43096,11171,Russia,,264290,,,"prospekt Narodnogo Opolcheniya, d. 2 ofis 1063 Biznes-tsentr Gals",,,Saint Petersburg,,198216,Latin
64292,43097,11171,Russia,,264292,,,"Ulitsa Krasina, Dom 3, Stroenie 1, Kabinet 801",,,Moscow,,123056,Latin
64294,43098,11171,Russia,,264294,,,"Building 2B, Belinsky Street",,,Severo-Eniseyskiy,"Severo-Eniseyskiy District, Krasnoyarsk Territory",,Latin
64295,43098,11171,Russia,,264295,,,"3 Krasina Street, Building 1",,,Moscow,,123056,Latin
64298,43099,11171,Russia,,264298,,,14 Stroitelnaya Street,,,Nizhniy Kuranakh Town,,678940,Latin
64300,43100,11171,Russia,,264300,,,"d. 3 str. 1 etazh 6 kab. 616, ul. Krasina",,,Moscow,,123056,Latin
64302,43101,11171,Russia,,264302,,,"d. 3 str. 1 kab. 801, ul. Krasina",,,Moscow,,123056,Latin
64304,43102,11171,Russia,,264304,,,"Almetevskii Raion, Ulitsa Chernyshevskogo, 47A",,,Almetyevsk,Tartarstan Republic,423465,Latin
64308,43104,11171,Russia,,264308,,,"d. 47A etazh / pom. 2/1, ul. Chernyshevskogo",,,Almetevsk,,423465,Latin
64310,43105,11171,Russia,,264310,,,"Ulitsa Graivoronovskaya, Dom 23",,,Moscow,,109518,Latin
64312,43106,11171,Russia,,264312,,,"ul. 8 Marta, d. 25 k. 1, str. 12",,,Magnitogorsk,Chelyabinskaya obl,455010,Latin
64314,43107,11171,Russia,,264314,,,"ul. Sudostroitelnaya, d. ZD. 1A",,Rybinski raion,Sudoverf,Yaroslavskaya obl.,152978,Latin
64316,43108,11171,Russia,,264316,,,"8A Aptekarskiy Avenue, Office 1-N, Room 1",,,St. Petersburg,,197022,Latin
64318,43109,11171,Russia,,264318,,,"23 Novokhokhlovskaya St., Building 1, Office 324",,,Moscow,,109052,Latin
64320,43110,11171,Russia,,264320,,,Karetny Ryad Street,House 2,,Moscow,,,Latin
64323,43111,11171,Russia,,264323,,,1 Ter. Murmansk-17,,,Murmansk,,183038,Latin
64325,43112,11171,Russia,,264325,,,"Ul. aerodromnaya d. 2, str. 1",,,"Shchelkovo, Shchelkovskii district",Moscow Region,141103,Latin
64327,43113,11171,Russia,,264327,,,"10, Matrosskaya Tishina, B-14",POB-471,,Moscow,,107014,Latin
64329,43114,11171,Russia,,264329,,,Ul. Portovskoe Shosse D.5,,,Makhachkala,,367000,Latin
64331,43115,11109,Iran,,264331,,,"Bandargah, Persian Gulf Square","Iran Boulevard, Pars Administrative Complex, Block 16, Second Floor, Unit 12",,,Kish Island,7941798190,Latin
64332,43115,11109,Iran,,264332,,,Khalij Fars Sadaf Building,3rd Floor,,Kish,,,Latin
64334,43116,11171,Russia,,264334,,,20 Ulitsa Chugunnaya,,,Saint Petersburg,,194044,Latin
64336,43117,11171,Russia,,264336,,,"Ul. Chugunnaya, d. 20 k. Litera S Pom. 9N",,,Saint Petersburg,,194044,Latin
64338,43118,11171,Russia,,264338,,,"Ul. Chugunnaya, d. 20 Litera N.",,,Saint Petersburg,,194044,Latin
64340,43119,11171,Russia,,264340,,,"ul Chugunnaya, d. 20, Litera A, Pomeshch. 18 N, Ofis 359",,,Saint Petersburg,,194044,Latin
64342,43120,11171,Russia,,264342,,,"Ul. Chugunnaya, d. 20 Litera N Pom. 3-N",,,Saint Petersburg,,194044,Latin
64344,43121,11171,Russia,,264344,,,"d. 21 pom. I kom. 7 ofis 10V, per. Poryadkovy",,,Moscow,,127055,Latin
64346,43122,11171,Russia,,264346,,,4 Kolontsova Street,,,Mytischi,Moscow Region,141009,Latin
64348,43123,11171,Russia,,264348,,,"ul. Pushkina, 66",,,Astrakhan,Astrakhan Oblast,414006,Latin
64350,43124,11171,Russia,,264350,,,"d. 3A str. 6 etazh 1 pom. 2, ul. 1-Ya Frunzenskaya",,,Moscow,,119146,Latin
64352,43125,11171,Russia,,264352,,,"zd. 31 etzah 2 kom. 44, 45, ul. Sovetskaya",,,Dudinka,,647000,Latin
64355,43126,11171,Russia,,264355,,,"d. 13 pm. 17, ul. Vodopyanova Pgt.",,,Dikson,,647340,Latin
64357,43127,11171,Russia,,264357,,,"d. 13 pom. 18, ul. Vodopyanova Pgt.",,,Dikson,,647340,Latin
64359,43128,11171,Russia,,264359,,,"d. 3A str. 6 etazh 1 pom. 2, ul. 1-Ya Frunzenskaya",,,Moscow,,119146,Latin
64362,43129,11171,Russia,,264362,,,"Ulitsa Mineralnaya, Dom 13, Litera A, Pomeshtenie 15N",,,Saint Petersburg,,195197,Latin
64363,43129,11171,Russia,,264363,,,"17 Nepokorennyh Avenue, Building 4, Letter V, Room 5N",,,Saint Petersburg,,195220,Latin
64365,43130,11171,Russia,,264365,,,"d. 3A str. 4 etazh 1 pom. 7, ul. 1-Ya Frunzenskaya",,,Moscow,,119146,Latin
64371,43132,11171,Russia,,264371,,,"d. 3 kab. 3, ul. Nenetskaya",,,Naryan-Mar,,166000,Latin
64373,43134,11171,Russia,,264373,,,"6A Aerodromnaya St., Office 45",,,Saint Petersburg,,197348,Latin
64375,43137,11171,Russia,,264375,,,"d. 3A str. 4 etazh 1 pom. 6, ul. 1-Ya Frunzenskaya",,,Moscow,,119146,Latin
64377,43138,11171,Russia,,264377,,,"d. 11, etazh 2, kab. 8, ul. Portovaya, Nenetski a.o.",,,Naryan-Mar,,166000,Latin
64379,43139,11171,Russia,,264379,,,"4 Shvernika Street, Building 2, Floor 6, Suite I, Room 612",,,Moscow,,117036,Latin
64437,43144,11065,China,,264437,,,"Room b311, Yinyan Building, No. 23, Anningzhuang East Road, Qinghe, Haidan District",,,Beijing,,100085,Latin
64415,43173,11171,Russia,,264415,,,"Ul Nagornaya D 31, Korp 2",,,Moscow,,117186,Latin
64419,43175,11171,Russia,,264419,,,Pr-T Akademicheskii D.4,,,Tomsk,,634021,Latin
64420,43175,11171,Russia,,264420,,,"3, Academichesky Ave.",,,Tomsk,,634021,Latin
64446,43195,11065,China,,264446,,,"Room 607, Unit 2, 5th Floor, Building 6, Yad 1, Beiqing Road, Changping District",,,Beijing,,102208,Latin
64450,43195,11065,China,,264450,,,"Gate 1, Ya'an Optoelectronics Pioneering Park, No. 6 Luoping Road, Nankai District",,,Tianjin,,300113,Latin
64452,43195,11065,China,,264452,,,"1602, Kaiyuan Building, Zhongshan Road, Chang'an District",,,Shijazhuang City,,050036,Latin
64455,43195,11065,China,,264455,,,"1201, Kangdu, University West Road",,,Hohhot,Inner Mongolia,010010,Latin
64443,43196,11171,Russia,,264443,,,"Kashirskoe Sh. 49, P. 61","Floor 8, Room 3",,Moscow,,115409,Latin
64474,43198,11171,Russia,,264474,,,,,,Moscow,,,Latin
64476,43221,11254,"Man, Isle of",,264476,,,Queen Victoria House,4th Floor 41-43 Victoria Street,,Douglas,,IM1 2LF,Latin
64478,43222,11171,Russia,,264478,,,,,,Kazan,Republic of Tatarstan,,Latin
64484,43223,11171,Russia,,264484,,,"17 Okeanskiy Avenue, Office T9",,,Vladivostok,Primorskiy Krai,690091,Latin
64485,43223,11171,Russia,,264485,,,"3 Dolgoprudnenskoye Highway, Complex XI","Floor 4, Room 32",Northern Municipal District,Moscow,,127495,Latin
64483,43225,11171,Russia,,264483,,,ul. Golyanski Poselok d. 8,,,Izhevsk,,426063,Latin
64488,43226,11171,Russia,,264488,,,,,,Moscow,,,Latin
64492,43228,11171,Russia,,264492,,,"12 Presnenskaya Embankment, Floor 67",Office 8.1,Presnenskiy Municipal District,Moscow,,,Latin
64493,43229,11171,Russia,,264493,,,,,,Kazan,Republic of Tatarstan,,Latin
64500,43232,11171,Russia,,264500,,,1 Stroiteley Blvd,,,Krasnogorsk,Moscow Region,143407,Latin
64502,43233,11171,Russia,,264502,,,St. Vvedenskogo 8,,,Moscow,,117342,Latin
64504,43234,11171,Russia,,264504,,,,,,Moscow,,,Latin
64506,43235,11171,Russia,,264506,,,,,,Moscow,,,Latin
64508,43236,11171,Russia,,264508,,,,,,Moscow,,,Latin
64524,43237,11171,Russia,,264524,,,"Ulitsa Kolmogorova, Stroenie 70, Ofis 209",,,Ekaterinburg,Sverdlovsk Oblast,620034,Latin
64526,43238,11171,Russia,,264526,,,"Ulitsa Hohryakova, Dom 74, Ofis 1401",,,Ekaterinburg,Sverdlovsk Oblast,620014,Latin
64703,43239,11171,Russia,,264703,,,,,,,,,Latin
64707,43240,11171,Russia,,264707,,,,,,,,,Latin
64705,43241,11171,Russia,,264705,,,,,,,,,Latin
64531,43242,11171,Russia,,264531,,,"3 1-Ya Rybinskaya Street, Building 1, Floor 4, Office 9/2",,,Moscow,,107113,Latin
64533,43243,11171,Russia,,264533,,,,,,Moscow,,,Latin
64535,43244,11171,Russia,,264535,,,"3 1-Ya Rybinskaya Street, Building 1, Floor 4, Complex 1/5",Sokolniki Municipal District,,Moscow,,107113,Latin
64537,43245,11171,Russia,,264537,,,"3 1-Ya Rybinskaya Street, Building 1, Floor 4, Office 27/1",,,Moscow,,107113,Latin
64539,43246,11171,Russia,,264539,,,"3 1-Ya Rybinskaya Street, Building 1, Floor 4, Office 27/2",,,Moscow,,107113,Latin
64541,43247,11171,Russia,,264541,,,"3 1-Ya Rybinskaya Street, Building 1, Floor 4, Office 1/2",,,Moscow,,107113,Latin
64543,43248,11171,Russia,,264543,,,"3 Simferopolskoye Highway, Building 8, Floor 5, Room 509",Bulatnikovo Village,,Leninskiy City,Moscow Region,142718,Latin
64545,43249,11171,Russia,,264545,,,"27/4 Bolshaya Bronnaya, Building 1",,,Moscow,,,Latin
64546,43249,11171,Russia,,264546,,,2 Institutski Lane,,,Moscow,,,Latin
64548,43250,11171,Russia,,264548,,,87 Kurortnyy Avenue,,,Sochi,Krasnodar Region,,Latin
64550,43251,11209,Ukraine,,264550,,,,,,Melitopol,Zaporizhzhia region,,Latin
64552,43252,11171,Russia,,264552,,,"P. Samus, Street Lenina, D. 21",,,Seversk,Tomsk Oblast,634501,Latin
64554,43253,11171,Russia,,264554,,,"Ulitsa Lenina, 86, 1",,,Ufa,Bashkortostan Republic,450006,Latin
64556,43256,11171,Russia,,264556,,,"Ulitsa Mira, Dom 60, A, Pom.34",,,Nizhnevartovsk,Khanty-Mansi Autonomous Okrug-Yugra,628611,Latin
64558,43257,11171,Russia,,264558,,,"Prospekt Moskovskii, 12",,,Saint Petersburg,,190031,Latin
64564,43262,11171,Russia,,264564,,,1 Parkovaya St.,Yuganets Worker's Settlement,,Volodarskiy District,Nizhegorodskaya Region,606077,Latin
64566,43263,11171,Russia,,264566,,,21 Gvardeyskaya St.,,,Kaluga,Kaluga Region,248032,Latin
64568,43264,11171,Russia,,264568,,,"ul. Zavodskaya, d. 1",,,pgt. Atamanovka,"Chitinski raion, Zabaikalski kr.",672530,Latin
64570,43265,11171,Russia,,264570,,,"ul. Lesozavodskaya, d. 1A",,,pgt. Krasnooktyabrski,"Medvedevski raion, Mari El resp.",425202,Latin
64572,43266,11171,Russia,,264572,,,"pl. Tankistov, 1",,,Kushchevskaya,Krasnodar Territory,352030,Latin
64574,43267,11171,Russia,,264574,,,Raion Rosklyakovo,,,Murmansk,Murmansk Oblast,184635,Latin
64576,43268,11171,Russia,,264576,,,"Ulitsa Sportivnaya, 21",,,Samara,Samara Oblast,443030,Latin
64578,43269,11171,Russia,,264578,,,41A Lenina St.,,,Zelenodolsk,Tatarstan Republic,422540,Latin
64580,43270,11171,Russia,,264580,,,"Prospekt Ispytatelei, Dom 33, Liter A, Pomeshtenie 3N Ofis 14",,,Saint Petersburg,,197349,Latin
64582,43271,11171,Russia,,264582,,,"Ulitsa Kronshtadtskaya, Dom 8 Litera A, Ofis 6",,,Saint Petersburg,,198096,Latin
64584,43272,11065,China,,264584,,,"Shing Hing Commercial Building, Office 8E",21-27 Wing Kut Street,,Hong Kong,,510000,Latin
64586,43273,11065,China,,264586,,,,,,,Macau,,Latin
64678,43273,11065,China,,264678,,,"Fang Kun, Ying Bin N0521",Xing He Wan,,Guangzhou,,510000,Latin
64588,43274,11060,Canada,,264588,,,87 Lombard Street,Suite 1209,,Toronto,Ontario,M5C 2V3,Latin
64589,43274,11065,China,,264589,,,"Apt 16, 31F, J Residence",60 Johnston Road,Wanchai,Hong Kong,,,Latin
64591,43275,11065,China,,264591,,,"Suite 2207-09, 22/F","Tower Two, Lippo Centre, 89 Queensway",Admiralty,Hong Kong,,,Latin
64593,43276,11065,China,,264593,,,"Room 311-01, New Times Plaza","No. 1 Taizi Road, Shuiwan Community","Zhaogao Street, Nanshan District",Shenzhen,,,Latin
64594,43276,11065,China,,264594,,,"Shennan Avenue, North Century Holiday Plaza",Building A Room 814/815,Nanshan District,Shenzhen City,Guangdong Province,518000,Latin
64596,43277,11060,Canada,,264596,,,"229 Yonge Street, Suite 400",,,Toronto,Ontario,M5B 1N8,Latin
64597,43277,11060,Canada,,264597,,,276 Silver Birch Avenue,,,Toronto,Ontario,M4E 3L5,Latin
64598,43277,11060,Canada,,264598,,,1203-95 Lombard Street,,,Toronto,Ontario,M5C 2V3,Latin
64599,43277,11060,Canada,,264599,,,47 Norlong Boulevard,,,East York,Ontario,M4C 3W8,Latin
64601,43278,11209,Ukraine,,264601,,,"23A Admiral Fadeyev St., Office 17",,,Sevastopol,,299057,Latin
64603,43279,11171,Russia,,264603,,,,,,,,,Latin
64604,43279,11209,Ukraine,,264604,,,,,,,,,Latin
64606,43280,11171,Russia,,264606,,,42 Kommunisticheskaya St.,"Floor 4, Office 11",,Novorossiysk,Krasnodar Region,353900,Latin
64608,43281,11171,Russia,,264608,,,"Ulitsa Kayani, 18, 302",,,Rostov-on-Don,Rostov Oblast,344019,Latin
64610,43282,11171,Russia,,264610,,,29 Frontovykh Brigad St.,,,Ekaterinburg,Sverdlovsk Region,620017,Latin
64612,43283,11171,Russia,,264612,,,,,,Moscow,,,Latin
64614,43284,11211,United Kingdom,,264614,,,"Unit 111247, Ground Floor, 30 Bloomsbury St.",,,London,,WC1B 3QJ,Latin
64615,43284,11171,Russia,,264615,,,"Ofis 208, ul Kayani 18",,,Rostov-na-Donu,Rostov,344019,Latin
64618,43286,11171,Russia,,264618,,,"Ulitsa Kalinina, Dom 2, Korpus 4, Lit. A, Pomeshtenie 1N, Komn. 10",,,Saint Petersburg,,198099,Latin
64620,43287,11171,Russia,,264620,,,"Prospekt Yuriya Gagarina, Dom 2, Liter A, Pom. 20-N",,,Saint Petersburg,,196105,Latin
64622,43288,11209,Ukraine,,264622,,,,,,Mariupol,Donetsk region,,Latin
64624,43289,11209,Ukraine,,264624,,,,,,,Donetsk,,Latin
64626,43290,11209,Ukraine,,264626,,,,,,Oleshky,,,Latin
64628,43291,11209,Ukraine,,264628,,,,,,,Donetsk,,Latin
64644,43296,11209,Ukraine,,264644,,,,,,,Kherson Region,,Latin
64646,43297,11171,Russia,,264646,,,"Mikroraion 2-1, 12A",Urengoi Poselok,,Purovskii Raion,Yamalo-Nenetskii,629860,Latin
64648,43298,11171,Russia,,264648,,,,,,Moscow,,,Latin
64664,43316,11171,Russia,,264664,,,,,,,,,Latin
64666,43317,11171,Russia,,264666,,,Vladenie 5 Etazh/Pom.3/321,,,Khimki,,141402,Latin
64667,43317,11171,Russia,,264667,,,"ul. Engelsa, 27, et. 2 pomeshch. 89",,,Khimki,Moscow,141402,Latin
64669,43318,11171,Russia,,264669,,,"u. Yurovskaya D. 92, pom.I komn. 40",,,Moscow,,125466,Latin
64670,43318,11171,Russia,,264670,,,"ul. Baryshikha, 32 korp. 1, pomeshch. 1/1",,,Moscow,,125368,Latin
64672,43319,11171,Russia,,264672,,,"Lane Yakovoapostolsky, 15",,,Moscow,,105064,Latin
64674,43320,11171,Russia,,264674,,,Sjatoozerskaja 28-24,,,Moscow,,,Latin
64675,43320,11075,Czech Republic,,264675,,,,,,,,,Latin
64677,43321,11075,Czech Republic,,264677,,,Belehradska 1111/3,,,Karlovy Vary,,36001,Latin
64684,43336,11120,"Korea, North",,264684,,,,,,Pyongyang,,,Latin
64686,43337,11120,"Korea, North",,264686,,,,,,,,,Latin
64688,43338,11120,"Korea, North",,264688,,,,,,Pyongyang,,,Latin
64689,43338,11065,China,,264689,,,,,,Shenyang,,,Latin
65405,43356,11210,United Arab Emirates,,265405,,,"Apt 203, South Ridge 3, 57PH+P63",Downtown Dubai,,Dubai,,,Latin
64724,43376,11143,Mexico,,264724,,,,,,,,,Latin
64806,43377,11171,Russia,,264806,,,,,,,,,Latin
64807,43377,11120,"Korea, North",,264807,,,,,,,,,Latin
64727,43378,11143,Mexico,,264727,,,,,,,,,Latin
64729,43379,11120,"Korea, North",,264729,,,,,,,,,Latin
64731,43380,11171,Russia,,264731,,,,,,Moscow,,,Latin
65274,43396,11056,Burma,,265274,,,Building 24,,,Nay Pyi Taw,,,Latin
64784,43416,11197,Syria,,264784,,,Al-Fardous Street,,,Damascus,,,Latin
64785,43416,11197,Syria,,264785,,,March 8th Street,Al-Sarraj Building,Ground Floor,Lattakia,,,Latin
64786,43416,11197,Syria,,264786,,,Al-Express Street,Al-Farqan Quarter,,Aleppo,,,Latin
64787,43416,11197,Syria,,264787,,,Al-Mazza Highway,,,Damascus,,,Latin
64788,43416,11197,Syria,,264788,,,Sayyida Zeynab,,,Damascus,,,Latin
64789,43416,11197,Syria,,264789,,,Main Street,Jeremana,,Damascus,,,Latin
64791,43417,11197,Syria,,264791,,,,,,,,,Latin
64793,43418,11197,Syria,,264793,,,,,,,,,Latin
64795,43419,11197,Syria,,264795,,,Sayyida Zeynab,,,Damascus,,,Latin
64797,43420,11197,Syria,,264797,,,May 29th Street,Saroujah,,Damascus,,,Latin
64798,43420,11197,Syria,,264798,,,Hisham Al-Atassi Street,Al-Salam Building,Ground Floor,Homs,,,Latin
64799,43420,11197,Syria,,264799,,,Al-Assi Square,Al-Quwwatli Street,,Hama,,,Latin
64800,43420,11197,Syria,,264800,,,Al-Quds Street,,,Tartous,,,Latin
64903,43456,11192,Sudan,,264903,,,Street 3,Block 17,Alryad,Khartoum,,,Latin
64904,43456,11192,Sudan,,264904,,,99 Gama Avenue,P.O. Box 913,,Khartoum,,,Latin
64887,43457,11210,United Arab Emirates,,264887,,,P.O. Box 86436,,,Dubai,,,Latin
64864,43476,11143,Mexico,,264864,,,,,,,,,Latin
65067,43516,91501,South Sudan,,265067,,,,,,Juba,,,Latin
65068,43516,91501,South Sudan,,265068,,,,,,Yambio,,,Latin
65226,43516,11069,"Congo, Democratic Republic of the",,265226,,,,,,,,,Latin
65070,43517,91501,South Sudan,,265070,,,,,,Yambio,Western Equatoria,,Latin
64928,43519,11109,Iran,,264928,,,"No. 247, Shahid Dastgerdi (Zafar) St.",Nelson Mandela Boulevard (Africa),,Tehran,,1917717553,Latin
64930,43520,11109,Iran,,264930,,,,,,Tehran,,,Latin
64932,43521,11109,Iran,,264932,,,,,,,,,Latin
64934,43522,11210,United Arab Emirates,,264934,,,Naif-Deira,,,Dubai,,394815,Latin
64944,43536,11192,Sudan,,264944,,,Khartoum North,,,Khartoum,,10783,Latin
